Year,AnnÈe,ISO,Jurisdiction,Juridiction,Fire size class,Classe de superficie ‡ l'extinction ,Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de donnÈes
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",20.9,a,20.9,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",95.4,a,95.4,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10 000 - 100 000 ha,10 000 - 100 000 ha,23812,a,23812,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",328.9,a,328.9,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",3805.4,a,3805.4,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,10975,a,10975,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",2.6,a,2.6,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",14.5,a,14.5,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",31.6,a,31.6,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10 000 - 100 000 ha,10 000 - 100 000 ha,70545.497,a,70545.497,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",169.191,a,169.191,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",3396.242,a,3396.242,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,29377.637,a,29377.637,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.5,a,1.5,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",16.3,a,16.3,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",41.9,a,41.9,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",281.3,a,281.3,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",624.688,a,624.688,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.4,a,1.4,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",13.4,a,13.4,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",39.1,a,39.1,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10 000 - 100 000 ha,10 000 - 100 000 ha,10557.734,a,10557.734,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",269.479,a,269.479,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",449.824,a,449.824,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,3454.109,a,3454.109,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1,a,1,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",10.5,a,10.5,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",43.2,a,43.2,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",145.569,a,145.569,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",2593.453,a,2593.453,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,24917.308,a,24917.308,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.1,a,1.1,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",10.7,a,10.7,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",74.7,a,74.7,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",2068.886,a,2068.886,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.8,a,1.8,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",10.2,a,10.2,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",69,a,69,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",191.362,a,191.362,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",575.929,a,575.929,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,17400.528,a,17400.528,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.5,a,1.5,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",5.4,a,5.4,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",36.2,a,36.2,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",197.361,a,197.361,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",559.414,a,559.414,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,2666.193,a,2666.193,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1,a,1,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",2.293,a,2.293,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",40.821,a,40.821,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",231.883,a,231.883,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",468.58,a,468.58,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,10606.146,a,10606.146,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.2,a,1.2,a
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",9,a,9,a
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",69.6,a,69.6,a
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",20.4,a,20.4,a
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1,a,1,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",13.6,a,13.6,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",63.057,a,63.057,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10 000 - 100 000 ha,10 000 - 100 000 ha,16260.009,a,16260.009,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",318.027,a,318.027,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.5,a,1.5,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",4.2,a,4.2,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",21.7,a,21.7,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",12.5,a,12.5,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",956.549,a,956.549,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.3,a,0.3,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",5.3,a,5.3,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",34.29574,a,34.29574,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",61.65509,a,61.65509,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",324.36404,a,324.36404,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0,a,0,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",17.06465,a,17.06465,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",53.94584,a,53.94584,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",146.4781,a,146.4781,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",5828.827,a,5828.827,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,23234.97,a,23234.97,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.4,a,1.4,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",7.5,a,7.5,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",37.5,a,37.5,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10 000 - 100 000 ha,10 000 - 100 000 ha,27592.935,a,27592.935,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",30.3,a,30.3,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,2474.861,a,2474.861,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.5,a,0.5,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,8832,a,8832,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",2.3,a,2.3,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",14.8,a,14.8,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",52,a,52,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",682,a,682,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,2838,a,2838,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.7,a,0.7,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",0.5,a,0.5,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",28,a,28,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",139,a,139,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",755.2,a,755.2,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,9680,a,9680,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.6,a,0.6,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",8.9,a,8.9,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",53.6,a,53.6,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",26,a,26,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",609,a,609,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",2.3,a,2.3,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",10.8,a,10.8,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",66.6,a,66.6,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",161,a,161,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",153.4,a,153.4,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",3.7,a,3.7,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",11.6,a,11.6,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",62,a,62,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",84.8,a,84.8,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",155.7,a,155.7,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.9,a,1.9,a
1990,1990,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",73.48,a,73.48,a
1990,1990,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",172.38,a,172.38,a
1990,1990,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",282.37,a,282.37,a
1990,1990,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",528,a,528,a
1990,1990,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",11.93,a,11.93,a
1991,1991,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",124.53,a,124.53,a
1991,1991,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",319.27,a,319.27,a
1991,1991,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",634.38,a,634.38,a
1991,1991,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",683.4,a,683.4,a
1991,1991,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",14.17,a,14.17,a
1992,1992,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",44.33,a,44.33,a
1992,1992,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",103.69,a,103.69,a
1992,1992,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",217.26,a,217.26,a
1992,1992,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",787.19,a,787.19,a
1992,1992,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",7.14,a,7.14,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",46.59,a,46.59,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",252.66,a,252.66,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",62.9,a,62.9,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",5.76,a,5.76,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",35.43,a,35.43,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",108.54,a,108.54,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",94.4,a,94.4,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",4.07,a,4.07,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",72.48,a,72.48,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",203.37,a,203.37,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",120.4,a,120.4,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",8.26,a,8.26,a
1996,1996,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",53.83,a,53.83,a
1996,1996,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",219.52,a,219.52,a
1996,1996,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",204.91,a,204.91,a
1996,1996,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",158,a,158,a
1996,1996,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",2.96,a,2.96,a
1997,1997,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",53.86,a,53.86,a
1997,1997,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",163.27,a,163.27,a
1997,1997,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",182.42,a,182.42,a
1997,1997,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",157.6,a,157.6,a
1997,1997,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",8.01,a,8.01,a
1998,1998,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",55.4,a,55.4,a
1998,1998,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",169.43,a,169.43,a
1998,1998,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",164.92,a,164.92,a
1998,1998,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",6.98,a,6.98,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",74.37,a,74.37,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",188.34,a,188.34,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",168.62,a,168.62,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",1382.3,a,1382.3,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",9.81,a,9.81,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",28.78,a,28.78,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",74.6,a,74.6,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",11.9,a,11.9,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",367,a,367,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",5.89,a,5.89,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",70.46,a,70.46,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",160.75,a,160.75,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",287.88,a,287.88,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",9.72,a,9.72,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",34.07,a,34.07,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",131.46,a,131.46,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",39.1,a,39.1,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",6.62,a,6.62,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",43.61,a,43.61,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",135.93,a,135.93,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",173.87,a,173.87,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",898,a,898,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",5.35,a,5.35,a
2004,2004,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",46.62,a,46.62,a
2004,2004,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",135.83,a,135.83,a
2004,2004,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",101.31,a,101.31,a
2004,2004,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",6.07,a,6.07,a
2005,2005,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",51,a,51,a
2005,2005,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",177,a,177,a
2005,2005,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",137,a,137,a
2005,2005,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",130,a,130,a
2005,2005,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0,a,0,a
2006,2006,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",49,a,49,a
2006,2006,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",168,a,168,a
2006,2006,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",255,a,255,a
2006,2006,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",1100,a,1100,a
2006,2006,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",80,a,80,a
2007,2007,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",294,a,294,a
2007,2007,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",315,a,315,a
2007,2007,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0,a,0,a
2008,2008,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",52,a,52,a
